59,74,1.0
73,74,1.0
60,75,1.0
74,75,1.0
61,76,1.0
62,77,1.0
76,77,1.0
63,78,1.0
77,78,1.0
64,79,1.0
78,79,1.0
65,80,1.0
79,80,1.0
66,81,1.0
80,81,1.0
67,82,1.0
81,82,1.0
68,83,1.0
82,83,1.0
69,84,1.0
83,84,1.0
70,85,1.0
84,85,1.0
71,86,1.0
85,86,1.0
72,87,1.0
86,87,1.0
73,88,1.0
87,88,1.0
74,89,1.0
88,89,1.0
75,90,1.0
89,90,1.0
76,91,1.0
77,92,1.0
91,92,1.0
78,93,1.0
92,93,1.0
79,94,1.0
93,94,1.0
80,95,1.0
94,95,1.0
81,96,1.0
95,96,1.0
82,97,1.0
96,97,1.0
83,98,1.0
97,98,1.0
84,99,1.0
98,99,1.0
85,100,1.0
99,100,1.0
86,101,1.0
100,101,1.0
87,102,1.0
101,102,1.0
88,103,1.0
102,103,1.0
89,104,1.0
103,104,1.0
90,105,1.0
104,105,1.0
91,106,1.0
92,107,1.0
106,107,1.0
93,108,1.0
107,108,1.0
94,109,1.0
108,109,1.0
95,110,1.0
109,110,1.0
96,111,1.0
110,111,1.0
97,112,1.0
111,112,1.0
98,113,1.0
112,113,1.0
99,114,1.0
113,114,1.0
100,115,1.0
114,115,1.0
101,116,1.0
115,116,1.0
102,117,1.0
116,117,1.0
103,118,1.0
117,118,1.0
104,119,1.0
118,119,1.0
105,120,1.0
119,120,1.0
106,121,1.0
107,122,1.0
121,122,1.0
108,123,1.0
122,123,1.0
109,124,1.0
123,124,1.0
110,125,1.0
124,125,1.0
111,126,1.0
125,126,1.0
112,127,1.0
126,127,1.0
113,128,1.0
127,128,1.0
114,129,1.0
128,129,1.0
115,130,1.0
129,130,1.0
116,131,1.0
130,131,1.0
117,132,1.0
131,132,1.0
118,133,1.0
132,133,1.0
119,134,1.0
133,134,1.0
120,135,1.0
134,135,1.0
121,136,1.0
122,137,1.0
136,137,1.0
123,138,1.0
137,138,1.0
124,139,1.0
138,139,1.0
125,140,1.0
139,140,1.0
126,141,1.0
140,141,1.0
127,142,1.0
141,142,1.0
128,143,1.0
142,143,1.0
129,144,1.0
143,144,1.0
130,145,1.0
144,145,1.0
131,146,1.0
145,146,1.0
132,147,1.0
146,147,1.0
133,148,1.0
147,148,1.0
134,149,1.0
148,149,1.0
135,150,1.0
149,150,1.0
136,151,1.0
137,152,1.0
151,152,1.0
138,153,1.0
152,153,1.0
139,154,1.0
153,154,1.0
140,155,1.0
154,155,1.0
141,156,1.0
155,156,1.0
142,157,1.0
156,157,1.0
143,158,1.0
157,158,1.0
144,159,1.0
158,159,1.0
145,160,1.0
159,160,1.0
146,161,1.0
160,161,1.0
147,162,1.0
161,162,1.0
148,163,1.0
162,163,1.0
149,164,1.0
163,164,1.0
150,165,1.0
164,165,1.0
151,166,1.0
152,167,1.0
166,167,1.0
153,168,1.0
167,168,1.0
154,169,1.0
168,169,1.0
155,170,1.0
169,170,1.0
156,171,1.0
170,171,1.0
157,172,1.0
171,172,1.0
158,173,1.0
172,173,1.0
159,174,1.0
173,174,1.0
160,175,1.0
174,175,1.0
161,176,1.0
175,176,1.0
162,177,1.0
176,177,1.0
163,178,1.0
177,178,1.0
164,179,1.0
178,179,1.0
165,180,1.0
179,180,1.0
166,181,1.0
167,182,1.0
181,182,1.0
168,183,1.0
182,183,1.0
169,184,1.0
183,184,1.0
170,185,1.0
184,185,1.0
171,186,1.0
185,186,1.0
172,187,1.0
186,187,1.0
173,188,1.0
187,188,1.0
174,189,1.0
188,189,1.0
175,190,1.0
189,190,1.0
176,191,1.0
190,191,1.0
177,192,1.0
191,192,1.0
178,193,1.0
192,193,1.0
179,194,1.0
193,194,1.0
180,195,1.0
194,195,1.0
181,196,1.0
182,197,1.0
196,197,1.0
183,198,1.0
197,198,1.0
184,199,1.0
198,199,1.0
185,200,1.0
199,200,1.0
186,201,1.0
200,201,1.0
187,202,1.0
201,202,1.0
188,203,1.0
202,203,1.0
189,204,1.0
203,204,1.0
190,205,1.0
204,205,1.0
191,206,1.0
205,206,1.0
192,207,1.0
206,207,1.0
193,208,1.0
207,208,1.0
194,209,1.0
208,209,1.0
195,210,1.0
209,210,1.0
196,211,1.0
197,212,1.0
211,212,1.0
198,213,1.0
212,213,1.0
199,214,1.0
213,214,1.0
200,215,1.0
214,215,1.0
201,216,1.0
215,216,1.0
202,217,1.0
216,217,1.0
203,218,1.0
217,218,1.0
204,219,1.0
218,219,1.0
205,220,1.0
219,220,1.0
206,221,1.0
220,221,1.0
207,222,1.0
221,222,1.0
208,223,1.0
222,223,1.0
209,224,1.0
223,224,1.0
210,225,1.0
224,225,1.0
