79,83,1.0
81,83,1.0
69,84,1.0
74,84,1.0
77,84,1.0
67,85,1.0
74,85,1.0
80,85,1.0
62,86,1.0
70,86,1.0
75,86,1.0
57,87,1.0
78,87,1.0
63,88,1.0
75,88,1.0
64,89,1.0
71,89,1.0
78,89,1.0
71,90,1.0
76,90,1.0
79,90,1.0
83,90,1.0
89,90,1.0
74,91,1.0
84,91,1.0
85,91,1.0
77,92,1.0
81,92,1.0
82,92,1.0
84,92,1.0
70,93,1.0
80,93,1.0
86,93,1.0
84,94,1.0
91,94,1.0
92,94,1.0
80,95,1.0
85,95,1.0
93,95,1.0
85,96,1.0
91,96,1.0
94,96,1.0
95,96,1.0
75,97,1.0
86,97,1.0
88,97,1.0
81,98,1.0
83,98,1.0
90,98,1.0
92,98,1.0
86,99,1.0
93,99,1.0
97,99,1.0
92,100,1.0
94,100,1.0
98,100,1.0
78,101,1.0
87,101,1.0
89,101,1.0
93,102,1.0
95,102,1.0
99,102,1.0
88,103,1.0
97,103,1.0
87,104,1.0
101,104,1.0
94,105,1.0
96,105,1.0
100,105,1.0
95,106,1.0
96,106,1.0
102,106,1.0
105,106,1.0
89,107,1.0
90,107,1.0
98,107,1.0
101,107,1.0
98,108,1.0
100,108,1.0
107,108,1.0
97,109,1.0
99,109,1.0
103,109,1.0
100,110,1.0
105,110,1.0
108,110,1.0
102,111,1.0
106,111,1.0
99,112,1.0
102,112,1.0
109,112,1.0
111,112,1.0
105,113,1.0
106,113,1.0
110,113,1.0
111,113,1.0
101,114,1.0
104,114,1.0
107,115,1.0
108,115,1.0
101,116,1.0
107,116,1.0
114,116,1.0
115,116,1.0
103,117,1.0
109,117,1.0
108,118,1.0
110,118,1.0
115,118,1.0
110,119,1.0
113,119,1.0
118,119,1.0
111,120,1.0
113,120,1.0
119,120,1.0
109,121,1.0
112,121,1.0
117,121,1.0
111,122,1.0
112,122,1.0
120,122,1.0
121,122,1.0
114,123,1.0
115,124,1.0
116,124,1.0
115,125,1.0
118,125,1.0
124,125,1.0
114,126,1.0
116,126,1.0
123,126,1.0
124,126,1.0
118,127,1.0
119,127,1.0
125,127,1.0
119,128,1.0
120,128,1.0
127,128,1.0
117,129,1.0
121,129,1.0
123,130,1.0
126,130,1.0
124,131,1.0
125,131,1.0
127,131,1.0
120,132,1.0
122,132,1.0
128,132,1.0
121,133,1.0
122,133,1.0
129,133,1.0
132,133,1.0
124,134,1.0
126,134,1.0
130,134,1.0
131,134,1.0
127,135,1.0
128,135,1.0
131,135,1.0
131,136,1.0
134,136,1.0
135,136,1.0
